action/timestep,action/mean_token_entropy,action/cum_mean_token_entropy,action/max_token_entropy,action/cum_max_token_entropy,action/mean_token_prob,action/cum_mean_token_prob,action/max_token_prob,action/cum_max_token_prob,action/token_0_entropy,action/cum_token_0_entropy,action/token_0_prob,action/cum_token_0_prob,action/token_1_entropy,action/cum_token_1_entropy,action/token_1_prob,action/cum_token_1_prob,action/token_2_entropy,action/cum_token_2_entropy,action/token_2_prob,action/cum_token_2_prob,action/token_3_entropy,action/cum_token_3_entropy,action/token_3_prob,action/cum_token_3_prob,action/token_4_entropy,action/cum_token_4_entropy,action/token_4_prob,action/cum_token_4_prob,action/token_5_entropy,action/cum_token_5_entropy,action/token_5_prob,action/cum_token_5_prob,action/token_6_entropy,action/cum_token_6_entropy,action/token_6_prob,action/cum_token_6_prob,action/dx,action/dy,action/dz,action/droll,action/dpitch,action/dyaw,action/dgripper,action/dpos,action/drot,action/cum_dpos,action/cum_drot
0,1.3776469230651855,1.3776469230651855,3.5878748893737793,3.5878748893737793,0.5924350619316101,0.5924350619316101,0.9648995399475098,0.9648995399475098,3.5878748893737793,3.5878748893737793,0.10834988206624985,0.10834988206624985,1.5540459156036377,1.5540459156036377,0.41244372725486755,0.41244372725486755,1.3301749229431152,1.3301749229431152,0.6226881146430969,0.6226881146430969,1.3338075876235962,1.3338075876235962,0.45048990845680237,0.45048990845680237,0.2817164659500122,0.2817164659500122,0.9323806166648865,0.9323806166648865,1.3631097078323364,1.3631097078323364,0.6557937264442444,0.6557937264442444,0.19279873371124268,0.19279873371124268,0.9648995399475098,0.9648995399475098,-0.007142688800306895,-0.011431956410408051,-0.01323250761146055,-0.04164750568305751,0.00591804922503579,0.03700464435535311,0.996078431372549,0.018889332660389585,0.05602572391425586,0.018889332660389585,0.05602572391425586
1,1.25174880027771,2.6293957233428955,3.416853666305542,7.004728555679321,0.6518157720565796,1.2442508339881897,0.997694194316864,1.9625937342643738,3.416853666305542,7.004728555679321,0.14317792654037476,0.2515278086066246,0.9366302490234375,2.490676164627075,0.7854154109954834,1.197859138250351,0.5188524723052979,1.849027395248413,0.870954692363739,1.493642807006836,0.31128764152526855,1.6450952291488647,0.9538127779960632,1.4043026864528656,1.9834189414978027,2.265135407447815,0.3926815688610077,1.3250621855258942,1.5732415914535522,2.9363512992858887,0.4189737141132355,1.0747674405574799,0.021956484764814377,0.21475521847605705,0.997694194316864,1.9625937342643738,-0.007142688800306895,0.01058371138572687,-0.025963946140426047,-0.021212490359942215,0.07759357288830414,0.012827673249384858,0.996078431372549,0.028933707836662395,0.08145723725879851,0.04782304049705198,0.13748296117305436
2,1.1545568704605103,3.7839525938034058,3.5678961277008057,10.572624683380127,0.7194847464561462,1.963735580444336,0.9990825653076172,2.961676299571991,3.5678961277008057,10.572624683380127,0.1022207960486412,0.3537486046552658,0.0095470380038023,2.5002232026308775,0.9990825653076172,2.196941703557968,1.3206913471221924,3.1697187423706055,0.6996827125549316,2.1933255195617676,1.3647167682647705,3.0098119974136353,0.6431682109832764,2.047470897436142,1.632218837738037,3.897354245185852,0.6181350946426392,1.9431972801685333,0.03691714257001877,2.9732684418559074,0.9954050779342651,2.070172518491745,0.1499108374118805,0.36466605588793755,0.9786990880966187,2.9412928223609924,0.004041023261406821,-0.0033379608971231545,-0.025963946140426047,-0.021212490359942215,0.07759357288830414,-0.022631884372701916,0.996078431372549,0.026487701884703,0.08356395449655646,0.07431074238175497,0.22104691566961082
3,1.3146692514419556,5.098621845245361,2.9979946613311768,13.570619344711304,0.6144554018974304,2.5781909823417664,0.9999939203262329,3.961670219898224,2.9979946613311768,13.570619344711304,0.21052511036396027,0.5642737150192261,1.2772492170333862,3.7774724196642637,0.599949061870575,2.796890765428543,1.640383005142212,4.810101747512817,0.3553709387779236,2.548696458339691,1.1247279644012451,4.13453996181488,0.7227018475532532,2.770172744989395,0.9652222990989685,4.862576544284821,0.7634572982788086,2.706654578447342,1.1970176696777344,4.170286111533642,0.649189829826355,2.7193623483181,8.90536030055955e-05,0.36475510949094314,0.9999939203262329,3.9412867426872253,-0.0035639009405585044,-0.02179227066741272,-0.025963946140426047,-0.05569657871769928,0.03338250221750312,-6.671134046487559e-05,0.996078431372549,0.0340841744793509,0.06493461931482636,0.10839491686110587,0.2859815349844372
4,0.9027632474899292,6.0013850927352905,2.030719041824341,15.601338386535645,0.6591211557388306,3.237312138080597,0.9774741530418396,4.9391443729400635,0.6970630288124084,14.267682373523712,0.825038731098175,1.3893124461174011,0.1292191594839096,3.9066915791481733,0.9774741530418396,3.7743649184703827,0.9902279376983643,5.800329685211182,0.6195735335350037,3.168269991874695,2.030719041824341,6.165259003639221,0.25718799233436584,3.027360737323761,1.034001111984253,5.8965776562690735,0.5985397100448608,3.3051942884922028,0.9462999701499939,5.116586081683636,0.5054423213005066,3.2248046696186066,0.49181222915649414,0.8565673386474373,0.830591082572937,4.771877825260162,-0.02861541595879723,0.017382667616886185,-0.025963946140426047,-0.03781594030997339,0.07759357288830414,0.07085240390370864,0.996078431372549,0.04236892331836007,0.11167305419855904,0.15076384017946595,0.39765458918299623
5,1.0793628692626953,7.080747961997986,2.413115978240967,18.01445436477661,0.694360613822937,3.931672751903534,0.9450125694274902,5.884156942367554,0.623615026473999,14.891297399997711,0.8424311876296997,2.231743633747101,0.2492552101612091,4.155946789309382,0.9450125694274902,4.719377487897873,0.6745688319206238,6.474898517131805,0.8168819546699524,3.985151946544647,1.312320351600647,7.477579355239868,0.6959554553031921,3.723316192626953,2.413115978240967,8.30969363451004,0.30191272497177124,3.607107013463974,0.658431887626648,5.775017969310284,0.8242779970169067,4.049082666635513,1.624232292175293,2.4807996308227303,0.4340524971485138,5.205930322408676,-0.01362924179610085,0.019648986360605955,-0.025963946140426047,-0.002693257723368994,0.07759357288830414,0.027333855912965777,0.996078431372549,0.03529823502838075,0.08231133500197788,0.1860620752078467,0.4799659241849741
6,1.206138014793396,8.286885976791382,2.1554057598114014,20.169860124588013,0.6193434596061707,4.551016211509705,0.8382866382598877,6.722443580627441,1.7443873882293701,16.63568478822708,0.5363388657569885,2.7680824995040894,0.7289724349975586,4.884919224306941,0.8314423561096191,5.550819844007492,0.7336232662200928,7.208521783351898,0.8287014365196228,4.81385338306427,2.1554057598114014,9.63298511505127,0.3019656836986542,4.025281876325607,0.5562871098518372,8.865980744361877,0.8382866382598877,4.445393651723862,0.7340590953826904,6.509077064692974,0.7132155895233154,4.762298256158829,1.79023015499115,4.27102978581388,0.28545331954956055,5.491383641958237,0.00135693236659553,0.0245053836685769,-0.010374429574345846,0.04775568635557191,0.004578319810769102,0.03700464435535311,0.996078431372549,0.02664552276058272,0.06058803756062417,0.21270759796842942,0.5405539617455982
7,1.5383747816085815,9.825260758399963,1.9406358003616333,22.110495924949646,0.4669136106967926,5.017929822206497,0.6443503499031067,7.366793930530548,1.7439908981323242,18.379675686359406,0.6443503499031067,3.412432849407196,1.692216396331787,6.577135620638728,0.3408121168613434,5.8916319608688354,1.1159031391143799,8.324424922466278,0.5962709188461304,5.4101243019104,1.9406358003616333,11.573620915412903,0.27873122692108154,4.304013103246689,1.6245465278625488,10.490527272224426,0.4382464289665222,4.883640080690384,1.3781510591506958,7.88722812384367,0.4078577756881714,5.170156031847,1.2731800079345703,5.5442097937484505,0.5621263980865479,6.0535100400447845,0.014330038358183441,0.020296506001668747,-0.0072565262611298045,0.0777696151113975,-0.032264239081565095,0.03700464435535311,0.996078431372549,0.025883495293357324,0.09196976602097814,0.23859109326178674,0.6325237277665764
8,1.1593955755233765,10.98465633392334,2.1254191398620605,24.235915064811707,0.6427489519119263,5.6606787741184235,0.9992828965187073,8.366076827049255,2.1254191398620605,20.505094826221466,0.2989216446876526,3.7113544940948486,0.006628434639424086,6.583764055278152,0.9992828965187073,6.890914857387543,1.364009976387024,9.688434898853302,0.6420573592185974,6.052181661128998,1.4387996196746826,13.012420535087585,0.45898157358169556,4.762994676828384,0.019661920145154,10.51018919236958,0.9979150891304016,5.8815551698207855,1.148540735244751,9.03576885908842,0.6159830689430237,5.786139100790024,2.012709140777588,7.556918934526038,0.4861006736755371,6.539610713720322,0.018356174700400376,0.016087628334760594,-0.00985477902214317,0.01327159799781484,-0.047671127345632114,0.03700464435535311,0.996078431372549,0.026322568351972872,0.06179009143612949,0.2649136616137596,0.6943138192027059
9,0.5286656618118286,11.513321995735168,1.3165229558944702,25.552438020706177,0.8646379113197327,6.525316685438156,0.999764621257782,9.365841448307037,0.5932735204696655,21.09836834669113,0.8903962969779968,4.6017507910728455,0.38020533323287964,6.963969388511032,0.9033795595169067,7.7942944169044495,1.3165229558944702,11.004957854747772,0.583907961845398,6.636089622974396,0.004824975971132517,13.017245511058718,0.9994596838951111,5.7624543607234955,0.227918803691864,10.738107996061444,0.9563496708869934,6.837904840707779,0.0025113916490226984,9.038280250737444,0.999764621257782,6.785903722047806,1.1754021644592285,8.732321098985267,0.7192071080207825,7.258817821741104,-0.0011034842869814855,0.0005471569492535924,-0.010114604298244505,0.011355815311272777,0.024674261024769578,0.0063804809544599494,0.996078431372549,0.010189321783553492,0.027901330357393832,0.2751029833973131,0.7222151495600997
