action/timestep,action/mean_token_entropy,action/cum_mean_token_entropy,action/max_token_entropy,action/cum_max_token_entropy,action/mean_token_prob,action/cum_mean_token_prob,action/max_token_prob,action/cum_max_token_prob,action/token_0_entropy,action/cum_token_0_entropy,action/token_0_prob,action/cum_token_0_prob,action/token_1_entropy,action/cum_token_1_entropy,action/token_1_prob,action/cum_token_1_prob,action/token_2_entropy,action/cum_token_2_entropy,action/token_2_prob,action/cum_token_2_prob,action/token_3_entropy,action/cum_token_3_entropy,action/token_3_prob,action/cum_token_3_prob,action/token_4_entropy,action/cum_token_4_entropy,action/token_4_prob,action/cum_token_4_prob,action/token_5_entropy,action/cum_token_5_entropy,action/token_5_prob,action/cum_token_5_prob,action/token_6_entropy,action/cum_token_6_entropy,action/token_6_prob,action/cum_token_6_prob,action/dx,action/dy,action/dz,action/droll,action/dpitch,action/dyaw,action/dgripper,action/dpos,action/drot,action/cum_dpos,action/cum_drot
0,1.3855427503585815,1.3855427503585815,2.498199224472046,2.498199224472046,0.5857412219047546,0.5857412219047546,0.999710738658905,0.999710738658905,2.498199224472046,2.498199224472046,0.43862515687942505,0.43862515687942505,1.883673906326294,1.883673906326294,0.2884133756160736,0.2884133756160736,0.27489379048347473,0.27489379048347473,0.9554668068885803,0.9554668068885803,1.3153984546661377,1.3153984546661377,0.6212660074234009,0.6212660074234009,1.6906542778015137,1.6906542778015137,0.43755629658699036,0.43755629658699036,2.0324878692626953,2.0324878692626953,0.3591499626636505,0.3591499626636505,0.003491705283522606,0.003491705283522606,0.999710738658905,0.999710738658905,0.004264697502641097,-0.0023666814355289695,-0.025963946140426047,0.04009255560940367,0.0387414198745699,0.032169250134159416,0.996078431372549,0.02641808708043138,0.06436747069277277,0.02641808708043138,0.06436747069277277
1,1.314534068107605,2.7000768184661865,2.387448310852051,4.885647535324097,0.5414774417877197,1.1272186636924744,0.9999865293502808,1.9996972680091858,2.387448310852051,4.885647535324097,0.32409220933914185,0.7627173662185669,1.813279151916504,3.696953058242798,0.34986376762390137,0.638277143239975,1.8612356185913086,2.1361294090747833,0.40684863924980164,1.362315446138382,0.8724802136421204,2.187878668308258,0.5146292448043823,1.1358952522277832,1.3423672914505005,3.033021569252014,0.5943036675453186,1.031859964132309,0.9247351884841919,2.957223057746887,0.6006177067756653,0.9597676694393158,0.00019274673832114786,0.0036844520218437538,0.9999865293502808,1.9996972680091858,0.004264697502641097,-0.003661720717654547,-0.025963946140426047,0.0816011804844816,0.07759357288830414,-0.03713806703628286,0.996078431372549,0.02656543511004626,0.11856960501420652,0.05298352219047764,0.18293707570697929
2,1.4170113801956177,4.117088198661804,2.6099274158477783,7.495574951171875,0.5495544672012329,1.6767731308937073,0.9999996423721313,2.999696910381317,2.6099274158477783,7.495574951171875,0.2858163118362427,1.0485336780548096,1.958561897277832,5.65551495552063,0.3248204290866852,0.9630975723266602,1.5807689428329468,3.71689835190773,0.5156996846199036,1.8780151307582855,1.5262038707733154,3.7140825390815735,0.4018899202346802,1.5377851724624634,1.817169427871704,4.850190997123718,0.4453691840171814,1.4772291481494904,0.4264402985572815,3.3836633563041687,0.8732855319976807,1.8330532014369965,6.956352535780752e-06,0.0036914083743795345,0.9999996423721313,2.999696910381317,0.004264697502641097,-0.003661720717654547,-0.005437749328420446,-0.0173809249868581,0.003908455103635758,-0.07743301887956325,0.996078431372549,0.007820803102103436,0.07945593110334007,0.06080432529258108,0.26239300681031935
3,0.74905925989151,4.866147458553314,1.6622791290283203,9.157854080200195,0.7517995238304138,2.428572654724121,0.999618411064148,3.999315321445465,1.6622791290283203,9.157854080200195,0.29592010378837585,1.3444537818431854,0.6244122385978699,6.2799271941185,0.863023042678833,1.8261206150054932,1.4459123611450195,5.16281071305275,0.5674648284912109,2.4454799592494965,0.02567119523882866,3.739753734320402,0.9968679547309875,2.534653127193451,1.3784054517745972,6.228596448898315,0.5534019470214844,2.0306310951709747,0.00400973204523325,3.387673088349402,0.999618411064148,2.8326716125011444,0.10272406786680222,0.10641547624118175,0.9863002896308899,3.985997200012207,0.0009095838841269785,-0.00042412251234059256,-0.019208488961791295,-0.00013888080797956615,0.02735371985330297,-0.01940828822523946,0.996078431372549,0.01923468926037007,0.03353993037449206,0.08003901455295115,0.2959329371848114
4,1.0879511833190918,5.954098641872406,1.9272680282592773,11.085122108459473,0.6628662943840027,3.091438949108124,0.998259961605072,4.997575283050537,0.9847148656845093,10.142568945884705,0.7753236293792725,2.119777411222458,0.31343889236450195,6.593366086483002,0.9259176254272461,2.7520382404327393,1.7889677286148071,6.951778441667557,0.4232579171657562,2.8687378764152527,1.6987872123718262,5.438540946692228,0.31393635272979736,2.8485894799232483,0.016811564564704895,6.24540801346302,0.998259961605072,3.0288910567760468,0.8856698274612427,4.273342915810645,0.7308710813522339,3.5635426938533783,1.9272680282592773,2.033683504500459,0.47249722480773926,4.458494424819946,-0.002221855493152857,0.0005471569492535924,-0.01245303178315654,0.011355815311272777,0.037401690460303214,-0.014572894004045822,0.996078431372549,0.012661517411111394,0.041715827096262016,0.09270053196406254,0.33764876428107343
5,1.1881643533706665,7.1422629952430725,2.203650951385498,13.28877305984497,0.5953251719474792,3.686764121055603,0.9916642904281616,5.989239573478699,0.05668702349066734,10.199255969375372,0.9916642904281616,3.1114417016506195,1.5984994173049927,8.191865503787994,0.4669109582901001,3.2189491987228394,0.8797703981399536,7.83154883980751,0.7698886394500732,3.638626515865326,1.2290353775024414,6.66757632419467,0.4376875162124634,3.2862769961357117,1.3451725244522095,7.59058053791523,0.41631561517715454,3.4452066719532013,2.203650951385498,6.476993867196143,0.32924163341522217,3.8927843272686005,1.004333734512329,3.038017239012788,0.755567193031311,5.214061617851257,-0.02861541595879723,0.02839050151495364,-0.025963946140426047,0.005608467251646612,0.07759357288830414,-0.1225633649440373,0.996078431372549,0.04794777477577575,0.14516885301224444,0.1406483067398383,0.48281761729331785
6,0.7787280678749084,7.920991063117981,1.536815881729126,14.825588941574097,0.7886086702346802,4.475372791290283,0.9506524801254272,6.939892053604126,0.2725256085395813,10.471781577914953,0.9506524801254272,4.062094181776047,0.6847434043884277,8.876608908176422,0.7836275696754456,4.002576768398285,1.536815881729126,9.368364721536636,0.5180540680885315,4.156680583953857,1.4653602838516235,8.132936608046293,0.6487485766410828,3.9350255727767944,0.45886602997779846,8.049446567893028,0.910560131072998,4.355766803026199,0.5003913640975952,6.977385231293738,0.8771410584449768,4.769925385713577,0.5323935151100159,3.570410754122804,0.8314764499664307,6.045538067817688,-0.02861541595879723,0.009612431924132685,-0.018948663685689954,-0.015465142300316037,0.02936331397470303,-0.09516279769060661,0.996078431372549,0.03564116627531228,0.10078359439040332,0.17628947301515058,0.5836012116837211
7,0.8640905618667603,8.785081624984741,1.9096670150756836,16.73525595664978,0.7361866235733032,5.211559414863586,0.9869595170021057,7.926851570606232,1.9096670150756836,12.381448592990637,0.33401232957839966,4.396106511354446,1.51190185546875,10.388510763645172,0.41746899485588074,4.420045763254166,0.3312510550022125,9.699615776538849,0.9492200613021851,5.1059006452560425,0.6801681518554688,8.813104759901762,0.8793751001358032,4.814400672912598,0.5812684893608093,8.630715057253838,0.8429819941520691,5.198748797178268,0.9556798338890076,7.9330650651827455,0.7432878613471985,5.513213247060776,0.07869737595319748,3.6491081300760015,0.9869595170021057,7.032497584819794,-0.011392499383758106,0.0031372355135047617,-0.016350410924676588,0.003054090336257184,0.03472223163176981,-0.04358525933120769,0.996078431372549,0.02017342871903306,0.055808921045303515,0.19646290173418363,0.6394101327290247
8,0.9375742673873901,9.722655892372131,2.882694959640503,19.617950916290283,0.7206037044525146,5.932163119316101,0.989594578742981,8.916446149349213,2.882694959640503,15.26414355263114,0.1761547029018402,4.572261214256287,0.27276813983917236,10.661278903484344,0.9460373520851135,5.366083115339279,1.5196279287338257,11.219243705272675,0.41944006085395813,5.525340706110001,0.35077810287475586,9.163882862776518,0.9281577467918396,5.742558419704437,0.18699149787425995,8.817706555128098,0.9698096513748169,6.168558448553085,0.06195326894521713,7.995018334127963,0.989594578742981,6.502807825803757,1.2882063388824463,4.937314468958448,0.615031361579895,7.647528946399689,-0.004011249423027052,0.021915305104325718,-0.005177924052319111,-0.014826548071468687,0.011946831589235957,-0.05647964392105742,0.996078431372549,0.022873163691125117,0.05960288155942275,0.21933606542530876,0.6990130142884474
9,1.0404728651046753,10.763128757476807,2.01104998588562,21.629000902175903,0.695874810218811,6.628037929534912,0.9941727519035339,9.910618901252747,0.04749103635549545,15.311634588986635,0.9941727519035339,5.566433966159821,1.781876802444458,12.443155705928802,0.3017481565475464,5.667831271886826,0.6126967668533325,11.831940472126007,0.8491864204406738,6.374527126550674,0.5718427896499634,9.735725652426481,0.8662482500076294,6.608806669712067,1.924501657485962,10.74220821261406,0.3312123119831085,6.499770760536194,0.33385080099105835,8.328869135119021,0.9297241568565369,7.432531982660294,2.01104998588562,6.948364454844068,0.5988314151763916,8.24636036157608,0.0029226520552354494,-0.0017191617944661772,-0.01609058564857525,-0.003970446181063694,0.0126166962963693,-0.01940828822523946,0.996078431372549,0.01644397636904347,0.023486743498099323,0.23578004179435222,0.7224997577865467
