action/timestep,action/mean_token_entropy,action/cum_mean_token_entropy,action/max_token_entropy,action/cum_max_token_entropy,action/mean_token_prob,action/cum_mean_token_prob,action/max_token_prob,action/cum_max_token_prob,action/token_0_entropy,action/cum_token_0_entropy,action/token_0_prob,action/cum_token_0_prob,action/token_1_entropy,action/cum_token_1_entropy,action/token_1_prob,action/cum_token_1_prob,action/token_2_entropy,action/cum_token_2_entropy,action/token_2_prob,action/cum_token_2_prob,action/token_3_entropy,action/cum_token_3_entropy,action/token_3_prob,action/cum_token_3_prob,action/token_4_entropy,action/cum_token_4_entropy,action/token_4_prob,action/cum_token_4_prob,action/token_5_entropy,action/cum_token_5_entropy,action/token_5_prob,action/cum_token_5_prob,action/token_6_entropy,action/cum_token_6_entropy,action/token_6_prob,action/cum_token_6_prob,action/dx,action/dy,action/dz,action/droll,action/dpitch,action/dyaw,action/dgripper,action/dpos,action/drot,action/cum_dpos,action/cum_drot
0,1.5082100629806519,1.5082100629806519,3.8853797912597656,3.8853797912597656,0.5819839239120483,0.5819839239120483,0.91911780834198,0.91911780834198,3.8853797912597656,3.8853797912597656,0.16618598997592926,0.16618598997592926,2.14536190032959,2.14536190032959,0.2721213400363922,0.2721213400363922,1.226679801940918,1.226679801940918,0.6211289167404175,0.6211289167404175,1.405646562576294,1.405646562576294,0.43838265538215637,0.43838265538215637,0.9300293922424316,0.9300293922424316,0.7991819977760315,0.7991819977760315,0.5644638538360596,0.5644638538360596,0.8577687740325928,0.8577687740325928,0.39990875124931335,0.39990875124931335,0.91911780834198,0.91911780834198,0.008738182327326583,-0.03377138402707437,-0.025444295588223375,-0.010356388469537209,0.022664666903369532,-6.671134046487559e-05,0.996078431372549,0.04317724386144419,0.024918795283392095,0.04317724386144419,0.024918795283392095
1,2.261895179748535,3.770105242729187,3.652630567550659,7.538010358810425,0.36758390069007874,0.9495678246021271,0.954417884349823,1.873535692691803,3.652630567550659,7.538010358810425,0.20699778199195862,0.3731837719678879,3.1178483963012695,5.263210296630859,0.31972432136535645,0.5918456614017487,2.0531930923461914,3.2798728942871094,0.29403331875801086,0.9151622354984283,2.102832078933716,3.5084786415100098,0.33745473623275757,0.7758373916149139,2.5863773822784424,3.516406774520874,0.2044592946767807,1.0036412924528122,2.080988645553589,2.6454524993896484,0.2559996545314789,1.1137684285640717,0.2393956184387207,0.6393043696880341,0.954417884349823,1.873535692691803,0.003370000537704001,0.014792589052635016,-0.010114604298244505,-0.009079200011842509,-0.007479244917631175,0.03700464435535311,0.996078431372549,0.018234111292144972,0.038829301838419907,0.06141135515358916,0.06374809712181201
2,1.2903047800064087,5.060410022735596,3.032836437225342,10.570846796035767,0.6291469931602478,1.5787148177623749,0.9952066540718079,2.868742346763611,3.032836437225342,10.570846796035767,0.3719615340232849,0.7451453059911728,1.7436926364898682,7.0069029331207275,0.3663370609283447,0.9581827223300934,1.5649135112762451,4.8447864055633545,0.5647433996200562,1.4799056351184845,1.4890458583831787,4.9975244998931885,0.44433173537254333,1.2201691269874573,0.5116268992424011,4.028033673763275,0.8687949776649475,1.8724362701177597,0.6501595377922058,3.2956120371818542,0.7926539182662964,1.906422346830368,0.03985780477523804,0.6791621744632721,0.9952066540718079,2.868742346763611,0.008738182327326583,-0.03377138402707437,-0.019208488961791295,0.01327159799781484,0.052138714017236895,-0.08871560539568177,0.996078431372549,0.03982245921191953,0.10375470810285738,0.10123381436550868,0.16750280522466937
3,1.3263767957687378,6.3867868185043335,1.999932050704956,12.570778846740723,0.5786833167076111,2.157398134469986,0.9914363026618958,3.8601786494255066,0.9909160137176514,11.561762809753418,0.7117963433265686,1.4569416493177414,1.6867161989212036,8.693619132041931,0.43870940804481506,1.3968921303749084,1.9808409214019775,6.825627326965332,0.34009215235710144,1.819997787475586,1.2539420127868652,6.251466512680054,0.6659802198410034,1.8861493468284607,1.999932050704956,6.027965724468231,0.3796525299549103,2.25208880007267,0.058716192841529846,3.354328230023384,0.9914363026618958,2.897858649492264,1.3135740756988525,1.9927362501621246,0.5231161713600159,3.3918585181236267,-0.02861541595879723,-0.017583393000504578,-0.009594953746041836,-0.08060175364274605,0.07759357288830414,-0.01940828822523946,0.996078431372549,0.03492965612905261,0.11355213294206526,0.1361634704945613,0.28105493816673466
4,1.1303907632827759,7.517177581787109,2.2796545028686523,14.850433349609375,0.6425679326057434,2.7999660670757294,0.9582574963569641,4.818436145782471,1.440173864364624,13.001936674118042,0.4720859229564667,1.929027572274208,2.2796545028686523,10.973273634910583,0.3234259784221649,1.7203181087970734,0.5308451652526855,7.356472492218018,0.7772621512413025,2.5972599387168884,1.5942901372909546,7.845756649971008,0.5365614891052246,2.4227108359336853,1.4845001697540283,7.5124658942222595,0.4907234311103821,2.742812231183052,0.3570532500743866,3.7113814800977707,0.9396588802337646,3.8375175297260284,0.22621814906597137,2.218954399228096,0.9582574963569641,4.350116014480591,-0.02861541595879723,-0.003985480538185947,-0.016870061476879264,0.01391019222666219,0.07759357288830414,-0.05486784584732621,0.996078431372549,0.03345631569448333,0.09604549187380536,0.1696197861890446,0.37710043004054
5,0.9327596426010132,8.449937224388123,2.4534120559692383,17.303845405578613,0.7423403263092041,3.5423063933849335,0.9945185780525208,5.8129547238349915,0.8231578469276428,13.825094521045685,0.8558036684989929,2.784831240773201,1.4877586364746094,12.461032271385193,0.6113527417182922,2.3316708505153656,0.2880930006504059,7.6445654928684235,0.9534767270088196,3.550736665725708,0.47169652581214905,8.317453175783157,0.8985719680786133,3.3212828040122986,0.9623966217041016,8.474862515926361,0.6741712689399719,3.416983500123024,0.042802587151527405,3.754184067249298,0.9945185780525208,4.832036107778549,2.4534120559692383,4.672366455197334,0.20848707854747772,4.5586030930280685,-0.02861541595879723,0.03130433989973621,-0.016870061476879264,0.005608467251646612,0.04008114928883662,0.06279341353505255,0.996078431372549,0.04564430634029714,0.07470586467347073,0.21526409252934176,0.45180629471401074
6,0.7942902445793152,9.244227468967438,1.8194947242736816,19.123340129852295,0.7889851927757263,4.33129158616066,0.987147331237793,6.800102055072784,0.32860758900642395,14.153702110052109,0.9468547105789185,3.7316859513521194,0.0952984169125557,12.556330688297749,0.987147331237793,3.3188181817531586,1.8194947242736816,9.464060217142105,0.4921899437904358,4.042926609516144,0.3340774178504944,8.651530593633652,0.9286956787109375,4.249978482723236,0.5361960530281067,9.011058568954468,0.8757401704788208,4.292723670601845,0.7682404518127441,4.522424519062042,0.7626489400863647,5.594685047864914,1.678116798400879,6.350483253598213,0.5296196341514587,5.088222727179527,-0.02861541595879723,0.027742981873890855,-0.017389712029081936,0.015825974913204255,0.04008114928883662,0.027333855912965777,0.996078431372549,0.043484677280674636,0.051030380062646534,0.2587487698100164,0.5028366747766573
7,1.0655758380889893,10.309803307056427,2.5786256790161133,21.701965808868408,0.6953505277633667,5.0266421139240265,0.9999715089797974,7.800073564052582,2.115847587585449,16.269549697637558,0.33078935742378235,4.062475308775902,0.5596434473991394,13.115974135696888,0.9001659750938416,4.218984156847,0.7249933481216431,10.189053565263748,0.8262765407562256,4.869203150272369,2.5786256790161133,11.230156272649765,0.19203701615333557,4.442015498876572,0.0003807834873441607,9.011439352441812,0.9999715089797974,5.292695179581642,0.2635524272918701,4.785976946353912,0.9429249167442322,6.537609964609146,1.2159866094589233,7.5664698630571365,0.6752885580062866,5.763511285185814,-0.008708408488946818,0.032599379181861794,-0.009594953746041836,0.01327159799781484,0.015296155124902691,0.0901939807884832,0.996078431372549,0.03508018014266528,0.09243950370644559,0.29382894995268166,0.5952761784831029
8,1.048737645149231,11.358540952205658,1.6664711236953735,23.36843693256378,0.6625120043754578,5.689154118299484,0.9988052845001221,8.798878848552704,1.6231534481048584,17.892703145742416,0.5961381793022156,4.658613488078117,0.3680895268917084,13.484063662588596,0.9097540378570557,5.128738194704056,0.012194573879241943,10.20124813914299,0.9988052845001221,5.8680084347724915,1.2844820022583008,12.514638274908066,0.5846072435379028,5.0266227424144745,1.3794004917144775,10.39083984415629,0.39275819063186646,5.685453370213509,1.0073719024658203,5.793348848819733,0.6088864207267761,7.146496385335922,1.6664711236953735,9.23294098675251,0.5466345548629761,6.31014584004879,-0.004458597905495604,0.01285003012944664,-0.01323250761146055,0.003054090336257184,-0.022216268474564857,0.0772995961986335,0.996078431372549,0.018976343886479754,0.08048675434621376,0.3128052938391614,0.6757629328293167
9,1.1528528928756714,12.51139384508133,2.146681547164917,25.5151184797287,0.6587299108505249,6.347884029150009,0.9884618520736694,9.787340700626373,1.0841515064239502,18.976854652166367,0.697769045829773,5.35638253390789,1.4107508659362793,14.894814528524876,0.44151991605758667,5.5702581107616425,0.07179702818393707,10.273045167326927,0.9884618520736694,6.856470286846161,1.5264372825622559,14.041075557470322,0.6187033653259277,5.645326107740402,0.8499436378479004,11.24078348200419,0.7575562000274658,6.443009570240974,0.9802078604698181,6.773556709289551,0.6402497887611389,7.786746174097061,2.146681547164917,11.379622533917427,0.46684905886650085,6.776994898915291,-0.006471666076604071,0.034865697925581564,-0.015311109820271243,-0.06527549215040958,-0.030924509667298393,0.04506363472400918,0.996078431372549,0.03862550242486662,0.08513487151678764,0.351430796264028,0.7608978043461043
